City,Date,PM2.5,PM10,NO,NO2,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket
Delhi,2015-08-05,121.32,175.73,56.49,80.7,65.56,3.51,35.87,38.65,7.45,9.21,5.45,500.0,Severe
Delhi,2015-08-06,87.16,197.36,47.7,68.15,40.44,2.19,24.14,49.3,,9.5,5.63,363.0,Very Poor
Delhi,2015-08-07,76.11,212.1,43.76,62.51,59.16,3.57,24.74,44.03,12.19,13.66,7.5,317.0,Very Poor
Delhi,2015-08-08,78.83,121.79,47.38,67.68,47.67,2.6,32.41,32.81,9.39,12.79,6.62,329.0,Very Poor
Delhi,2015-08-09,83.0,203.3,46.2,66.0,55.08,2.37,26.71,25.18,6.11,7.97,4.48,346.0,Very Poor
Delhi,2015-08-10,85.69,162.63,32.64,46.63,39.84,3.12,40.01,55.46,10.56,7.63,7.78,357.0,Very Poor
Delhi,2015-08-11,149.55,190.47,48.14,68.77,68.57,4.47,29.33,17.11,11.13,14.15,7.43,500.0,Severe
Delhi,2015-08-12,67.45,116.1,28.11,40.15,42.82,2.69,9.42,16.53,7.21,14.72,5.4,281.0,Poor
Delhi,2015-08-13,123.88,232.56,51.53,73.61,47.86,3.73,27.92,57.42,9.11,13.26,5.81,500.0,Severe
Delhi,2015-08-14,57.63,91.36,35.44,50.63,45.63,2.79,35.1,20.32,11.99,13.55,8.18,240.0,Poor
Delhi,2015-08-15,80.89,196.85,50.27,71.81,39.69,2.62,41.28,19.69,10.11,12.64,5.59,337.0,Very Poor
Delhi,2015-08-16,82.76,165.42,34.23,48.9,35.1,3.64,28.4,32.41,12.44,19.85,6.01,345.0,Very Poor
Delhi,2015-08-17,123.63,182.98,39.81,56.87,74.11,3.82,23.9,34.03,10.86,13.89,7.05,500.0,Severe
Delhi,2015-08-18,117.07,237.72,45.89,65.56,56.68,2.53,37.03,35.55,4.55,13.55,5.59,488.0,Severe
Delhi,2015-08-19,116.78,125.19,44.48,63.54,62.19,3.64,39.97,44.98,9.29,10.64,5.67,487.0,Severe
Delhi,2015-08-20,127.77,194.26,49.6,70.86,51.78,3.74,40.73,46.82,7.41,11.18,4.51,500.0,Severe
Delhi,2015-08-21,42.19,38.54,28.24,40.35,46.07,1.86,7.71,30.81,4.96,8.96,5.24,176.0,Moderate
Delhi,2015-08-22,54.23,102.86,36.55,52.22,38.24,2.12,18.67,26.1,5.45,14.29,2.43,226.0,Poor
Delhi,2015-08-23,77.15,143.15,37.33,53.32,44.04,3.06,15.16,27.3,2.34,10.42,3.63,322.0,Very Poor
Delhi,2015-08-24,140.68,177.66,53.92,77.02,57.38,4.17,39.05,11.08,10.54,11.8,3.19,500.0,Severe
Delhi,2015-08-25,92.69,129.4,47.72,68.17,28.53,3.48,26.72,32.11,6.53,13.38,6.52,387.0,Very Poor
Delhi,2015-08-26,133.01,150.43,51.0,72.86,60.42,4.45,22.82,22.48,4.71,9.64,4.33,500.0,Severe
Delhi,2015-08-27,59.95,137.89,32.25,46.08,30.03,2.58,24.53,34.75,6.4,16.78,6.23,250.0,Poor
Delhi,2015-08-28,116.32,218.92,37.71,53.87,45.69,3.69,37.9,35.38,5.34,14.14,8.46,485.0,Severe
Delhi,2015-08-29,71.51,139.98,34.19,48.84,35.55,2.62,32.36,30.16,7.79,15.56,9.18,298.0,Poor
Delhi,2015-08-30,10.0,67.51,19.42,27.74,28.91,1.25,27.61,45.74,1.61,15.07,6.43,42.0,Good
Delhi,2015-08-31,93.34,156.35,37.02,52.88,45.32,2.98,38.6,16.7,8.75,8.43,4.37,389.0,Very Poor
Delhi,2015-09-01,74.54,166.82,32.91,47.01,50.49,2.4,29.05,51.37,13.55,11.3,7.34,311.0,Very Poor
Delhi,2015-09-02,54.38,107.27,23.99,34.27,23.97,2.37,27.2,50.43,4.48,16.59,6.66,227.0,Poor
Delhi,2015-09-03,84.98,176.79,34.62,49.45,56.21,2.24,25.91,34.11,6.6,14.56,5.62,354.0,Very Poor
Delhi,2015-09-04,56.39,70.15,36.24,51.76,35.37,2.33,10.27,71.13,10.47,15.26,7.73,235.0,Poor
Delhi,2015-09-05,79.83,216.33,44.29,63.27,36.71,3.25,25.08,23.41,6.17,9.88,3.89,333.0,Very Poor
Delhi,2015-09-06,92.09,122.54,27.38,39.12,45.64,2.39,35.06,21.86,8.37,7.97,5.45,384.0,Very Poor
Delhi,2015-09-07,122.08,224.37,48.49,69.26,38.97,3.93,43.49,44.33,5.12,11.51,6.19,500.0,Severe
Delhi,2015-09-08,98.04,162.26,36.83,52.62,55.33,3.99,33.09,13.84,7.8,13.8,5.14,409.0,Severe
Delhi,2015-09-09,44.87,136.21,34.32,49.03,47.04,2.29,11.05,16.79,6.59,11.63,8.65,187.0,Moderate
Delhi,2015-09-10,70.84,137.63,31.42,44.88,,2.28,25.08,58.51,6.33,6.79,6.97,295.0,Poor
Delhi,2015-09-11,53.69,146.65,33.61,48.01,13.54,2.07,,40.52,6.03,13.81,4.04,224.0,Poor
Delhi,2015-09-12,112.53,220.17,39.68,56.69,58.01,3.09,34.01,42.7,7.35,9.48,1.63,469.0,Severe
Delhi,2015-09-13,101.6,224.21,32.74,46.76,67.75,3.12,24.57,28.24,5.43,9.78,6.41,424.0,Severe
Delhi,2015-09-14,77.48,111.36,35.22,50.32,28.61,3.16,27.85,40.21,9.06,10.98,8.74,323.0,Very Poor
Delhi,2015-09-15,86.49,219.61,34.03,48.62,48.96,3.24,42.52,48.3,7.25,16.8,6.28,361.0,Very Poor
Delhi,2015-09-16,82.85,185.91,35.09,50.12,28.07,1.79,46.23,50.09,7.32,11.66,9.02,345.0,Very Poor
Delhi,2015-09-17,93.78,141.42,39.79,56.84,64.94,2.79,33.71,52.83,11.21,9.08,6.72,391.0,Very Poor
Delhi,2015-09-18,115.64,230.25,38.08,54.41,50.53,4.02,14.36,35.08,12.49,10.1,4.32,482.0,Severe
Delhi,2015-09-19,52.62,103.28,28.66,40.95,36.76,2.45,17.99,34.63,10.22,,8.64,219.0,Poor
Delhi,2015-09-20,38.21,47.38,36.06,51.51,33.81,1.76,21.51,45.17,,13.36,3.96,159.0,Moderate
Delhi,2015-09-21,142.45,199.06,50.22,71.75,53.54,4.22,31.55,47.05,,11.56,4.21,500.0,Severe
Delhi,2015-09-22,65.76,152.56,30.21,43.15,17.74,2.24,9.41,50.1,8.76,7.26,7.22,274.0,Poor
Delhi,2015-09-23,53.53,105.68,24.16,34.52,37.42,2.11,9.02,42.37,6.75,8.22,7.22,223.0,Poor
Delhi,2015-09-24,100.59,192.51,46.39,66.28,38.69,2.64,26.34,51.42,9.55,15.89,5.25,419.0,Severe
Delhi,2015-09-25,48.94,166.07,22.9,32.71,33.14,2.54,29.49,67.44,10.14,21.13,4.76,204.0,Poor
Delhi,2015-09-26,53.29,109.0,33.66,48.08,41.28,2.48,30.42,62.04,9.99,9.1,7.17,222.0,Poor
Delhi,2015-09-27,56.55,80.84,41.16,58.8,46.49,3.0,14.06,62.85,13.35,5.37,4.95,236.0,Poor
Delhi,2015-09-28,101.66,241.03,33.13,47.33,53.67,3.52,23.78,56.09,7.14,3.54,5.58,424.0,Severe
Delhi,2015-09-29,73.13,219.01,27.4,39.14,45.13,3.07,27.49,21.18,10.81,12.05,11.74,305.0,Very Poor
Delhi,2015-09-30,40.64,114.34,27.86,39.8,45.53,1.9,12.56,25.03,13.7,12.98,6.22,169.0,Moderate
Delhi,2015-10-01,238.43,426.01,64.9,92.72,82.23,6.44,45.07,61.55,,8.38,8.35,500.0,Severe
Delhi,2015-10-02,241.31,356.82,73.69,105.26,88.1,5.76,63.48,34.34,4.11,8.97,6.05,500.0,Severe
Delhi,2015-10-03,207.92,379.95,58.63,83.76,61.37,4.5,46.43,53.15,12.51,10.68,5.58,500.0,Severe
Delhi,2015-10-04,128.8,250.52,48.69,69.55,40.87,4.18,29.82,27.73,11.62,16.57,4.42,500.0,Severe
Delhi,2015-10-05,227.46,369.96,76.47,109.25,99.48,5.96,57.61,45.42,8.0,,6.9,500.0,Severe
Delhi,2015-10-06,78.01,204.3,39.83,56.9,38.08,2.66,24.33,78.32,5.44,,8.36,325.0,Very Poor
Delhi,2015-10-07,161.84,318.95,54.97,78.53,74.6,4.0,34.56,52.52,3.36,18.36,7.15,500.0,Severe
Delhi,2015-10-08,203.69,312.81,57.33,81.91,74.37,5.6,29.35,34.39,10.3,16.04,8.45,500.0,Severe
Delhi,2015-10-09,173.13,335.58,62.11,88.73,72.57,4.45,39.87,34.89,8.23,9.62,5.67,500.0,Severe
Delhi,2015-10-10,128.74,154.51,43.23,61.76,66.79,3.68,26.89,36.8,12.75,7.53,9.99,500.0,Severe
Delhi,2015-10-11,91.91,142.31,39.76,56.8,31.15,3.62,19.22,67.11,4.93,10.88,4.07,383.0,Very Poor
Delhi,2015-10-12,141.35,221.38,45.92,65.6,69.54,4.13,44.17,12.31,8.55,17.56,6.25,500.0,Severe
Delhi,2015-10-13,255.13,465.91,74.06,105.8,93.84,7.09,52.66,19.21,12.47,21.09,5.19,500.0,Severe
Delhi,2015-10-14,276.55,473.39,73.38,104.83,99.46,6.53,55.67,79.5,8.56,13.89,8.76,500.0,Severe
Delhi,2015-10-15,277.08,505.23,93.13,133.04,102.68,6.52,49.91,37.79,8.62,6.83,4.94,500.0,Severe
Delhi,2015-10-16,204.76,370.99,60.08,85.83,81.93,5.38,55.87,58.62,3.44,18.99,6.1,500.0,Severe
Delhi,2015-10-17,177.68,283.97,49.3,70.42,70.83,4.81,43.99,30.79,12.77,14.78,3.72,500.0,Severe
Delhi,2015-10-18,85.6,122.51,35.14,50.2,21.42,2.86,23.53,44.29,1.0,10.65,5.6,357.0,Very Poor
Delhi,2015-10-19,224.56,409.64,69.26,98.94,77.02,5.76,56.87,19.95,8.4,10.18,5.56,500.0,Severe
Delhi,2015-10-20,134.43,213.97,50.15,71.64,59.63,3.48,32.49,28.16,4.66,19.08,1.0,500.0,Severe
Delhi,2015-10-21,88.59,167.41,50.32,71.88,43.88,2.6,33.61,16.04,7.36,13.98,4.93,369.0,Very Poor
Delhi,2015-10-22,272.83,369.16,69.11,98.73,99.16,6.52,59.95,32.56,3.42,5.19,4.81,500.0,Severe
Delhi,2015-10-23,269.39,416.55,80.62,115.17,105.14,6.27,59.21,46.37,1.35,14.01,1.01,500.0,Severe
Delhi,2015-10-24,216.54,395.09,64.49,92.13,73.92,5.06,58.43,10.0,11.43,5.07,3.64,500.0,Severe
Delhi,2015-10-25,180.11,312.75,63.58,90.82,73.34,4.78,35.52,37.59,12.35,15.52,3.85,500.0,Severe
Delhi,2015-10-26,223.76,387.0,85.08,121.54,66.2,5.43,45.38,67.14,2.46,12.48,6.0,500.0,Severe
Delhi,2015-10-27,165.16,278.52,54.89,78.42,44.39,4.6,29.38,28.65,11.58,15.83,6.1,500.0,Severe
Delhi,2015-10-28,140.64,298.21,53.28,76.11,68.43,3.84,48.57,42.17,6.28,8.84,4.74,500.0,Severe
Delhi,2015-10-29,191.54,305.71,74.67,106.67,65.93,5.06,33.95,20.6,5.25,16.96,5.21,500.0,Severe
Delhi,2015-10-30,119.48,207.2,53.09,75.84,56.86,3.89,48.15,47.2,9.95,10.54,5.45,498.0,Severe
Delhi,2015-10-31,141.01,207.5,56.09,80.12,46.76,3.71,29.82,56.23,6.75,12.14,6.22,500.0,Severe
Delhi,2015-11-01,208.98,434.16,72.27,103.24,69.03,5.55,45.58,45.73,9.59,18.49,6.04,500.0,Severe
Delhi,2015-11-02,189.28,236.55,54.91,78.44,78.28,4.37,49.5,30.51,6.1,11.06,7.49,500.0,Severe
Delhi,2015-11-03,230.4,415.22,64.28,91.83,76.73,5.63,47.22,54.85,6.87,14.87,4.87,500.0,Severe
Delhi,2015-11-04,237.92,441.8,71.01,101.45,80.88,6.02,34.0,73.19,5.82,13.49,6.62,500.0,Severe
Delhi,2015-11-05,131.3,254.63,54.0,77.14,50.6,3.66,41.23,46.03,10.54,16.6,7.11,500.0,Severe
Delhi,2015-11-06,133.53,227.28,57.38,81.98,60.17,3.42,34.36,34.1,11.69,14.41,4.3,500.0,Severe
Delhi,2015-11-07,189.12,270.73,63.36,90.51,81.65,5.11,38.62,47.1,5.07,17.63,6.72,500.0,Severe
Delhi,2015-11-08,107.72,175.3,51.08,72.97,,2.99,42.78,27.45,8.92,9.9,8.7,449.0,Severe
Delhi,2015-11-09,122.61,226.79,48.3,69.0,65.08,3.15,22.45,10.0,8.05,16.19,3.72,500.0,Severe
Delhi,2015-11-10,290.86,526.28,89.05,127.21,91.49,6.36,,13.2,9.75,13.99,8.14,500.0,Severe
Delhi,2015-11-11,177.67,296.52,69.87,99.81,69.63,4.08,48.82,39.96,7.31,14.48,3.18,500.0,Severe
Delhi,2015-11-12,88.32,183.14,41.8,59.71,25.31,2.57,,37.28,8.54,17.72,3.05,368.0,Very Poor
Delhi,2015-11-13,234.5,417.87,77.9,111.28,83.9,5.65,65.41,57.08,7.36,18.02,5.98,500.0,Severe
Delhi,2015-11-14,215.3,436.0,67.79,96.85,85.47,5.12,47.44,59.55,6.34,16.01,5.0,500.0,Severe
Delhi,2015-11-15,64.74,122.47,25.32,36.17,38.17,1.83,19.44,53.8,7.95,15.66,4.56,270.0,Poor
Delhi,2015-11-16,285.52,503.59,73.66,105.23,99.54,7.1,48.45,31.74,5.34,12.72,8.61,500.0,Severe
Delhi,2015-11-17,117.72,241.14,46.2,66.0,39.8,3.2,27.54,27.22,10.8,3.07,6.98,491.0,Severe
Delhi,2015-11-18,132.7,171.35,53.45,76.36,49.61,3.46,41.39,46.3,8.29,6.94,2.41,500.0,Severe
Delhi,2015-11-19,113.06,203.64,43.8,62.58,47.61,3.24,35.19,59.72,11.59,,5.24,471.0,Severe
Delhi,2015-11-20,302.47,517.93,83.1,118.71,,7.66,56.14,18.66,6.81,16.95,6.76,500.0,Severe
Delhi,2015-11-21,129.91,217.84,41.11,58.72,71.53,4.47,43.95,25.22,6.54,14.13,8.82,500.0,Severe
Delhi,2015-11-22,123.51,156.74,44.38,63.4,48.64,3.11,32.32,48.87,7.41,10.19,4.42,500.0,Severe
Delhi,2015-11-23,116.09,200.79,43.88,62.69,55.24,3.2,37.72,55.05,12.64,21.66,5.06,484.0,Severe
Delhi,2015-11-24,264.0,459.33,71.27,101.81,75.67,6.86,64.14,43.65,7.41,13.21,6.35,500.0,Severe
Delhi,2015-11-25,181.38,320.78,38.79,55.42,74.33,4.73,47.79,62.7,6.38,16.27,8.3,500.0,Severe
Delhi,2015-11-26,191.83,321.05,64.29,91.84,89.65,4.81,46.81,38.05,5.17,18.46,5.36,500.0,Severe
Delhi,2015-11-27,177.0,290.15,69.52,99.31,85.9,4.37,36.31,38.25,5.35,1.65,6.12,500.0,Severe
Delhi,2015-11-28,179.52,311.19,56.86,81.23,58.09,5.17,39.24,46.94,8.52,14.69,9.06,500.0,Severe
Delhi,2015-11-29,201.34,287.59,64.66,92.37,90.39,5.01,53.27,15.32,11.49,11.65,7.71,500.0,Severe
Delhi,2015-11-30,124.52,212.93,45.19,64.55,77.97,3.9,23.45,27.49,9.71,9.68,4.78,500.0,Severe
Delhi,2015-12-01,100.51,254.45,48.27,68.96,51.83,3.18,34.79,45.0,2.93,12.77,5.27,419.0,Severe
Delhi,2015-12-02,275.54,459.74,76.08,108.69,97.44,6.85,47.51,41.3,8.57,14.02,8.89,500.0,Severe
Delhi,2015-12-03,187.05,312.06,77.79,111.13,72.66,5.08,26.59,18.82,6.43,14.03,5.75,500.0,Severe
Delhi,2015-12-04,249.88,467.08,59.65,85.21,66.69,5.37,58.49,40.43,7.04,18.57,6.72,500.0,Severe
Delhi,2015-12-05,186.51,370.84,49.0,70.0,65.53,4.88,36.89,29.27,12.73,12.12,6.24,500.0,Severe
Delhi,2015-12-06,112.5,176.67,41.26,58.94,74.82,3.24,37.44,38.68,3.73,4.59,7.57,469.0,Severe
Delhi,2015-12-07,181.53,348.7,56.83,81.19,80.33,5.24,44.47,24.04,5.81,20.59,9.24,500.0,Severe
Delhi,2015-12-08,193.54,326.61,61.49,87.84,57.23,5.15,38.52,51.49,8.9,15.73,5.17,500.0,Severe
Delhi,2015-12-09,252.19,468.45,62.53,89.33,95.15,6.03,54.71,41.86,8.66,7.96,5.0,500.0,Severe
Delhi,2015-12-10,339.1,625.64,85.55,122.22,111.67,7.59,68.41,30.51,8.89,,8.11,500.0,Severe
Delhi,2015-12-11,186.83,303.37,50.96,72.81,70.66,4.84,42.28,22.4,7.13,10.55,5.19,500.0,Severe
Delhi,2015-12-12,215.28,375.92,72.23,103.18,67.83,5.96,47.93,34.19,12.26,11.55,6.44,500.0,Severe
Delhi,2015-12-13,164.34,311.6,61.19,87.41,55.19,4.24,38.36,25.29,11.64,10.03,8.11,500.0,Severe
Delhi,2015-12-14,178.91,267.93,69.48,99.26,67.3,5.43,,34.41,2.33,10.18,3.92,500.0,Severe
Delhi,2015-12-15,204.3,429.41,70.9,101.29,49.87,5.01,59.23,42.04,7.15,12.39,6.31,500.0,Severe
Delhi,2015-12-16,232.14,393.04,74.08,105.83,67.85,6.0,62.93,44.67,1.0,13.55,5.81,500.0,Severe
Delhi,2015-12-17,283.93,441.72,89.86,128.38,108.61,7.01,55.59,43.35,2.41,12.45,8.29,500.0,Severe
Delhi,2015-12-18,186.78,336.12,67.13,95.9,66.85,4.32,37.32,37.59,5.1,11.3,6.98,500.0,Severe
Delhi,2015-12-19,272.3,462.74,85.01,121.45,82.0,7.04,48.07,38.53,4.07,19.74,5.68,500.0,Severe
Delhi,2015-12-20,154.32,348.56,61.09,87.27,66.02,3.08,25.62,48.57,4.73,8.06,4.06,500.0,Severe
Delhi,2015-12-21,217.26,366.03,58.41,83.45,76.73,5.57,33.95,31.29,7.52,13.72,7.69,500.0,Severe
Delhi,2015-12-22,120.95,233.37,59.4,84.85,31.32,3.75,29.29,12.94,10.53,11.98,8.36,500.0,Severe
Delhi,2015-12-23,239.31,480.48,84.78,121.11,73.52,5.74,61.19,34.06,5.45,4.36,5.83,500.0,Severe
Delhi,2015-12-24,279.83,605.93,75.63,108.05,96.6,6.81,62.56,16.85,14.59,13.97,5.88,500.0,Severe
Delhi,2015-12-25,257.5,520.06,79.43,113.47,80.35,6.25,47.57,10.0,6.86,14.19,4.5,500.0,Severe
Delhi,2015-12-26,255.33,448.62,76.65,109.51,87.51,5.86,37.33,53.94,6.43,6.57,3.84,500.0,Severe
Delhi,2015-12-27,173.16,274.36,42.5,60.71,57.18,4.68,43.29,51.69,10.28,18.12,6.52,500.0,Severe
Delhi,2015-12-28,156.67,244.19,57.46,82.09,76.23,3.74,35.06,36.87,3.42,7.78,6.25,500.0,Severe
Delhi,2015-12-29,177.44,364.09,53.23,76.05,68.69,4.25,36.93,44.4,4.59,8.43,9.07,500.0,Severe
Delhi,2015-12-30,316.6,606.73,79.59,113.7,103.95,7.59,71.51,34.95,7.68,16.88,3.85,500.0,Severe
Delhi,2015-12-31,292.02,548.65,69.81,99.73,114.05,7.48,66.26,56.26,9.27,18.23,5.6,500.0,Severe
Delhi,2016-01-01,212.22,326.05,79.21,113.15,77.58,5.18,55.03,40.41,3.25,8.24,4.88,500.0,Severe
Delhi,2016-01-02,171.68,281.28,56.3,80.42,73.74,4.76,35.93,49.74,6.77,13.14,8.07,500.0,Severe
Delhi,2016-01-03,188.85,417.4,56.98,81.4,54.79,4.71,43.59,43.35,6.36,7.63,6.27,500.0,Severe
Delhi,2016-01-04,289.71,501.6,89.22,127.45,101.04,6.96,50.7,53.33,9.28,16.43,5.19,500.0,Severe
Delhi,2016-01-05,212.48,380.82,69.22,98.89,86.52,5.58,53.43,32.01,3.93,8.4,4.07,500.0,Severe
Delhi,2016-01-06,347.6,660.4,103.24,147.49,111.18,7.8,69.96,31.88,11.25,10.17,5.25,500.0,Severe
Delhi,2016-01-07,116.02,211.92,46.77,66.81,50.5,3.63,37.27,10.76,1.34,17.48,3.83,484.0,Severe
Delhi,2016-01-08,289.96,458.2,79.27,113.24,100.13,7.04,55.92,55.02,7.62,15.87,4.39,500.0,Severe
Delhi,2016-01-09,206.66,402.77,72.61,103.73,63.09,5.2,43.82,47.5,8.67,14.21,7.36,500.0,Severe
Delhi,2016-01-10,118.44,192.03,31.71,45.29,57.96,3.44,34.37,20.89,6.52,,6.25,494.0,Severe
Delhi,2016-01-11,337.48,567.94,83.77,119.67,121.26,7.33,54.96,49.93,13.55,15.37,8.33,500.0,Severe
Delhi,2016-01-12,162.57,294.08,49.51,70.72,78.08,4.64,30.21,68.01,10.12,15.92,7.28,500.0,Severe
Delhi,2016-01-13,165.87,371.56,47.47,67.82,66.13,4.18,42.17,48.3,3.22,13.68,4.84,500.0,Severe
Delhi,2016-01-14,247.88,415.01,66.87,95.53,68.38,6.37,63.92,32.38,8.69,11.82,3.94,500.0,Severe
Delhi,2016-01-15,179.29,354.93,57.15,81.65,76.4,5.06,,43.98,7.79,7.25,8.12,500.0,Severe
Delhi,2016-01-16,122.22,249.97,44.19,63.13,42.94,3.86,24.19,60.2,13.92,13.66,8.07,500.0,Severe
Delhi,2016-01-17,139.86,268.75,51.55,73.64,67.39,4.2,43.54,26.82,6.09,12.87,5.39,500.0,Severe
Delhi,2016-01-18,314.57,590.52,73.53,105.04,102.49,7.18,70.74,41.98,5.34,15.41,5.75,500.0,Severe
Delhi,2016-01-19,356.44,620.2,101.96,145.66,104.05,8.3,60.74,35.49,9.08,9.85,7.31,500.0,Severe
Delhi,2016-01-20,249.66,519.28,76.47,109.24,88.19,5.86,46.96,43.33,8.02,15.43,5.21,500.0,Severe
Delhi,2016-01-21,342.09,630.78,98.5,140.72,98.75,7.74,61.64,36.68,13.46,9.73,7.66,500.0,Severe
Delhi,2016-01-22,137.5,289.02,49.79,71.13,64.85,3.77,49.83,28.46,12.09,6.48,5.61,500.0,Severe
Delhi,2016-01-23,189.87,333.72,58.93,84.18,70.31,5.17,53.81,59.65,10.81,18.54,8.62,500.0,Severe
Delhi,2016-01-24,158.38,266.62,62.3,89.0,74.96,4.38,28.73,36.02,6.31,13.66,3.66,500.0,Severe
Delhi,2016-01-25,241.63,478.22,68.57,97.95,88.97,5.68,65.05,51.58,11.78,9.33,4.53,500.0,Severe
Delhi,2016-01-26,286.03,491.3,78.3,111.86,95.92,7.7,53.12,18.3,3.61,17.26,5.99,500.0,Severe
Delhi,2016-01-27,246.46,428.42,71.18,101.68,72.69,6.38,63.08,64.24,7.9,5.53,5.54,500.0,Severe
Delhi,2016-01-28,334.16,667.83,95.07,135.82,106.06,7.93,56.52,28.01,5.27,20.43,4.62,500.0,Severe
Delhi,2016-01-29,168.68,294.03,51.93,74.19,73.69,4.23,53.62,40.53,3.11,13.92,3.89,500.0,Severe
Delhi,2016-01-30,147.84,290.8,62.99,89.99,73.26,3.84,27.78,53.46,5.98,9.02,4.7,500.0,Severe
Delhi,2016-01-31,133.58,216.66,55.71,79.59,63.5,3.8,39.25,37.03,11.82,12.51,5.06,500.0,Severe
Delhi,2016-02-01,182.82,361.7,68.09,97.28,86.27,5.09,41.44,38.62,9.47,,7.13,500.0,Severe
Delhi,2016-02-02,322.01,565.38,105.34,150.49,115.57,7.93,72.78,41.68,9.55,12.1,5.39,500.0,Severe
Delhi,2016-02-03,227.96,395.46,82.85,118.36,72.37,6.39,48.49,46.1,8.4,11.53,3.83,500.0,Severe
Delhi,2016-02-04,335.59,633.42,81.92,117.03,108.91,8.12,70.95,47.44,9.24,18.42,5.43,500.0,Severe
Delhi,2016-02-05,180.69,306.34,53.16,75.94,63.56,4.67,46.78,45.88,8.75,8.75,8.37,500.0,Severe
Delhi,2016-02-06,115.66,247.39,49.99,71.42,42.08,3.12,35.42,43.74,7.24,16.12,7.59,482.0,Severe
Delhi,2016-02-07,111.62,227.99,49.6,70.86,49.63,3.69,32.15,56.18,1.0,8.73,8.42,465.0,Severe
Delhi,2016-02-08,291.11,544.51,101.42,144.88,76.87,7.31,56.22,30.24,7.49,10.94,5.2,500.0,Severe
Delhi,2016-02-09,336.54,554.84,88.97,127.11,127.47,7.88,65.07,72.24,5.75,3.82,5.8,500.0,Severe
Delhi,2016-02-10,176.21,291.91,52.83,75.47,76.62,5.3,46.65,33.71,2.26,14.64,4.39,500.0,Severe
Delhi,2016-02-11,137.44,220.56,55.93,79.91,46.08,4.41,28.1,39.57,10.04,11.2,2.58,500.0,Severe
Delhi,2016-02-12,298.72,491.23,87.85,125.5,95.0,6.41,64.77,41.39,5.72,17.4,4.69,500.0,Severe
Delhi,2016-02-13,177.65,344.29,62.43,89.19,66.54,5.31,40.4,27.81,8.89,13.57,6.09,500.0,Severe
Delhi,2016-02-14,189.25,304.46,69.01,98.59,73.62,5.33,62.14,54.23,7.58,10.1,4.35,500.0,Severe
Delhi,2016-02-15,167.3,228.68,53.98,77.12,79.4,4.61,35.82,40.67,15.78,16.55,5.09,500.0,Severe
Delhi,2016-02-16,174.45,351.13,52.86,75.52,60.09,5.09,48.91,60.61,9.43,14.53,5.05,500.0,Severe
Delhi,2016-02-17,162.19,326.12,53.84,76.92,48.68,4.55,33.78,24.8,7.98,9.37,5.49,500.0,Severe
Delhi,2016-02-18,212.19,359.59,62.82,89.74,84.49,5.03,38.69,34.4,10.78,10.01,3.69,500.0,Severe
Delhi,2016-02-19,148.49,274.47,39.16,55.94,50.81,4.51,38.17,33.68,9.26,16.01,7.78,500.0,Severe
Delhi,2016-02-20,280.89,475.63,84.1,120.14,90.74,7.0,68.45,32.48,8.72,6.84,5.71,500.0,Severe
Delhi,2016-02-21,150.06,329.37,58.77,83.96,59.76,4.39,45.27,34.49,7.45,12.75,6.78,500.0,Severe
Delhi,2016-02-22,156.68,220.5,58.01,82.88,81.65,4.37,36.86,29.08,11.12,9.04,3.33,500.0,Severe
Delhi,2016-02-23,312.41,622.67,89.16,127.38,105.08,7.72,54.52,55.88,9.44,11.72,3.73,500.0,Severe
Delhi,2016-02-24,209.48,385.08,60.4,86.29,74.43,5.01,44.54,56.79,12.36,18.11,5.84,500.0,Severe
Delhi,2016-02-25,195.37,346.9,46.31,66.16,76.75,5.56,40.22,70.65,5.22,8.16,6.29,500.0,Severe
Delhi,2016-02-26,252.62,468.04,75.4,107.71,87.01,5.41,72.03,50.25,9.7,9.37,5.9,500.0,Severe
Delhi,2016-02-27,125.43,143.14,47.73,68.18,42.76,3.92,28.16,37.42,5.06,8.68,8.69,500.0,Severe
Delhi,2016-02-28,232.17,460.05,80.94,115.63,83.81,5.85,55.69,36.43,6.46,3.58,10.08,500.0,Severe
Delhi,2016-02-29,346.17,568.67,92.22,131.75,122.02,7.45,47.15,12.61,8.04,6.95,6.98,500.0,Severe
Delhi,2016-03-01,143.76,272.27,56.2,80.29,77.18,4.95,55.72,29.7,9.15,14.0,2.62,500.0,Severe
Delhi,2016-03-02,85.36,197.48,26.31,37.59,54.66,2.14,22.49,46.44,7.34,13.14,5.35,356.0,Very Poor
Delhi,2016-03-03,139.67,247.55,49.36,70.52,56.57,3.87,32.56,55.7,3.98,14.97,5.59,500.0,Severe
Delhi,2016-03-04,199.94,348.61,62.61,89.44,83.88,4.55,41.49,28.41,,14.61,9.09,500.0,Severe
Delhi,2016-03-05,115.1,239.12,45.76,65.38,53.61,3.88,23.71,74.87,,12.34,4.57,480.0,Severe
Delhi,2016-03-06,159.99,319.31,46.13,65.91,56.7,4.36,35.0,,8.94,12.52,7.61,500.0,Severe
Delhi,2016-03-07,76.47,148.04,44.26,63.23,48.12,2.83,30.48,41.17,8.6,7.88,6.09,319.0,Very Poor
Delhi,2016-03-08,147.93,356.57,49.73,71.04,43.0,4.15,42.35,21.5,10.25,18.2,4.53,500.0,Severe
